"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","Subscribed","Age_Group","dur_group","Quarter"
37,"blue-collar","married","secondary","no",685,"yes","no","unknown",6,"jun",968,1,-1,0,"unknown","no","0","31-45","801-1000","Q3"
50,"blue-collar","married","primary","no",0,"no","no","cellular",11,"aug",72,5,-1,0,"unknown","no","0","46-64","<200","Q3"
47,"technician","married","secondary","no",1167,"yes","no","cellular",30,"apr",968,1,87,5,"failure","yes","1","46-64","801-1000","Q2"
34,"management","married","tertiary","no",136,"yes","no","cellular",22,"apr",156,1,-1,0,"unknown","no","0","31-45","<200","Q2"
34,"management","single","tertiary","no",4348,"yes","no","cellular",28,"aug",373,8,-1,0,"unknown","no","0","31-45","201-400","Q3"
54,"retired","married","secondary","no",1139,"yes","no","cellular",14,"may",155,1,177,7,"failure","no","0","46-64","<200","Q2"
36,"blue-collar","married","secondary","no",777,"yes","no","cellular",6,"may",185,3,-1,0,"unknown","no","0","31-45","<200","Q2"
31,"housemaid","married","unknown","yes",-6,"no","yes","telephone",7,"jul",94,2,-1,0,"unknown","no","0","31-45","<200","Q3"
48,"technician","married","secondary","no",4265,"yes","no","unknown",13,"may",220,2,-1,0,"unknown","no","0","46-64","201-400","Q2"
49,"management","divorced","tertiary","no",1904,"no","yes","cellular",17,"nov",131,2,-1,0,"unknown","no","0","46-64","<200","Q4"
26,"technician","married","secondary","no",18,"yes","yes","cellular",5,"may",138,1,-1,0,"unknown","no","0","20-30","<200","Q2"
38,"management","divorced","secondary","no",-17,"no","no","cellular",21,"nov",11,4,-1,0,"unknown","no","0","31-45","<200","Q4"
35,"admin.","single","secondary","no",0,"yes","no","cellular",13,"may",1073,1,-1,0,"unknown","yes","1","31-45",">1000","Q2"
50,"entrepreneur","married","secondary","no",806,"yes","yes","cellular",7,"may",141,8,297,2,"other","no","0","46-64","<200","Q2"
53,"entrepreneur","married","secondary","no",-118,"yes","no","unknown",9,"may",101,3,-1,0,"unknown","no","0","46-64","<200","Q2"
27,"services","single","secondary","no",259,"yes","no","unknown",23,"may",78,10,-1,0,"unknown","no","0","20-30","<200","Q2"
49,"services","divorced","secondary","no",3250,"no","no","unknown",16,"jun",32,3,-1,0,"unknown","no","0","46-64","<200","Q3"
57,"housemaid","married","secondary","no",0,"no","no","cellular",22,"aug",197,2,-1,0,"unknown","no","0","46-64","<200","Q3"
29,"student","single","secondary","no",872,"yes","no","unknown",7,"may",230,1,-1,0,"unknown","no","0","20-30","201-400","Q2"
28,"blue-collar","married","primary","no",702,"yes","no","unknown",26,"jun",318,2,-1,0,"unknown","no","0","20-30","201-400","Q3"
23,"services","single","tertiary","no",363,"yes","no","unknown",30,"may",16,18,-1,0,"unknown","no","0","20-30","<200","Q2"
59,"retired","married","secondary","no",0,"no","no","cellular",18,"jul",247,4,-1,0,"unknown","no","0","46-64","201-400","Q3"
40,"admin.","married","secondary","no",168,"yes","no","cellular",7,"may",249,2,169,1,"failure","no","0","31-45","201-400","Q2"
36,"student","single","unknown","no",386,"no","no","unknown",18,"jun",359,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
49,"entrepreneur","married","secondary","no",687,"yes","no","cellular",17,"apr",772,1,-1,0,"unknown","yes","1","46-64","601-800","Q2"
33,"blue-collar","married","primary","no",50,"yes","no","cellular",7,"may",246,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
40,"blue-collar","married","secondary","no",1012,"yes","no","cellular",6,"may",410,1,-1,0,"unknown","no","0","31-45","401-600","Q2"
57,"technician","married","unknown","no",206,"yes","no","unknown",5,"may",216,3,-1,0,"unknown","no","0","46-64","201-400","Q2"
55,"blue-collar","married","unknown","no",23,"no","no","cellular",13,"aug",123,2,-1,0,"unknown","no","0","46-64","<200","Q3"
54,"blue-collar","married","secondary","no",1480,"yes","no","unknown",14,"may",108,1,-1,0,"unknown","no","0","46-64","<200","Q2"
30,"technician","single","secondary","no",175,"no","no","cellular",25,"aug",167,4,-1,0,"unknown","no","0","20-30","<200","Q3"
41,"admin.","married","secondary","no",2993,"yes","no","cellular",22,"jul",24,12,-1,0,"unknown","no","0","31-45","<200","Q3"
45,"blue-collar","divorced","primary","no",-311,"yes","no","unknown",23,"may",1030,1,-1,0,"unknown","yes","1","31-45",">1000","Q2"
40,"unemployed","married","secondary","no",0,"yes","no","cellular",19,"nov",332,1,183,1,"failure","no","0","31-45","201-400","Q4"
46,"blue-collar","married","secondary","no",-1400,"yes","no","telephone",6,"may",309,3,355,4,"failure","no","0","46-64","201-400","Q2"
57,"admin.","divorced","unknown","no",887,"no","no","unknown",20,"jun",43,8,-1,0,"unknown","no","0","46-64","<200","Q3"
61,"management","married","secondary","no",985,"no","no","cellular",18,"aug",998,6,-1,0,"unknown","yes","1","46-64","801-1000","Q3"
57,"retired","married","tertiary","no",0,"yes","yes","unknown",28,"may",648,1,-1,0,"unknown","yes","1","46-64","601-800","Q2"
38,"management","single","tertiary","no",1373,"no","no","cellular",22,"oct",119,4,-1,0,"unknown","no","0","31-45","<200","Q4"
34,"blue-collar","married","secondary","no",856,"yes","no","cellular",20,"apr",470,1,150,5,"other","no","0","31-45","401-600","Q2"
58,"self-employed","married","primary","no",1013,"yes","no","cellular",11,"aug",206,1,461,1,"failure","yes","1","46-64","201-400","Q3"
36,"blue-collar","married","secondary","no",198,"yes","no","unknown",9,"may",400,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
55,"management","divorced","tertiary","no",481,"yes","no","telephone",8,"may",147,2,298,3,"failure","no","0","46-64","<200","Q2"
27,"student","single","tertiary","no",-148,"yes","no","cellular",11,"sep",146,3,224,1,"other","no","0","20-30","<200","Q4"
35,"admin.","divorced","secondary","no",148,"no","yes","cellular",8,"jul",199,1,-1,0,"unknown","no","0","31-45","<200","Q3"
35,"self-employed","married","secondary","no",8883,"no","no","cellular",21,"nov",33,3,-1,0,"unknown","no","0","31-45","<200","Q4"
23,"student","single","secondary","no",8494,"no","no","cellular",25,"aug",158,2,-1,0,"unknown","no","0","20-30","<200","Q3"
33,"blue-collar","married","secondary","no",745,"yes","no","unknown",23,"may",115,4,-1,0,"unknown","no","0","31-45","<200","Q2"
32,"admin.","single","tertiary","no",-59,"no","yes","unknown",4,"jul",192,1,-1,0,"unknown","no","0","31-45","<200","Q3"
48,"blue-collar","married","unknown","no",131,"yes","no","unknown",6,"may",189,1,-1,0,"unknown","no","0","46-64","<200","Q2"
36,"services","married","secondary","no",895,"yes","yes","unknown",4,"jun",622,1,-1,0,"unknown","no","0","31-45","601-800","Q3"
56,"retired","married","tertiary","no",478,"no","no","cellular",5,"feb",97,1,-1,0,"unknown","no","0","46-64","<200","Q1"
35,"admin.","married","secondary","no",786,"no","yes","cellular",25,"jul",322,1,-1,0,"unknown","no","0","31-45","201-400","Q3"
36,"self-employed","married","secondary","no",189,"yes","no","cellular",19,"nov",136,1,120,1,"failure","no","0","31-45","<200","Q4"
43,"management","married","tertiary","no",422,"no","no","cellular",12,"aug",110,1,-1,0,"unknown","no","0","31-45","<200","Q3"
34,"blue-collar","married","secondary","no",516,"yes","yes","unknown",2,"jun",26,1,-1,0,"unknown","no","0","31-45","<200","Q3"
34,"technician","divorced","secondary","no",0,"yes","yes","cellular",18,"aug",374,16,-1,0,"unknown","no","0","31-45","201-400","Q3"
27,"blue-collar","divorced","secondary","no",1,"yes","no","cellular",14,"jul",116,3,-1,0,"unknown","no","0","20-30","<200","Q3"
55,"blue-collar","married","primary","no",145,"no","no","telephone",2,"feb",59,3,5,2,"other","no","0","46-64","<200","Q1"
54,"blue-collar","married","secondary","no",-932,"yes","no","unknown",7,"may",799,1,-1,0,"unknown","no","0","46-64","601-800","Q2"
34,"technician","single","secondary","no",2729,"yes","no","cellular",6,"apr",945,1,139,1,"success","no","0","31-45","801-1000","Q2"
40,"management","married","tertiary","no",1548,"yes","no","cellular",13,"apr",101,3,-1,0,"unknown","no","0","31-45","<200","Q2"
35,"technician","married","secondary","no",-259,"yes","no","cellular",29,"jan",381,1,247,2,"failure","no","0","31-45","201-400","Q1"
40,"blue-collar","married","secondary","no",1100,"yes","no","unknown",29,"may",660,2,-1,0,"unknown","no","0","31-45","601-800","Q2"
46,"technician","married","secondary","no",966,"yes","yes","cellular",19,"aug",40,2,-1,0,"unknown","no","0","46-64","<200","Q3"
56,"admin.","divorced","primary","no",0,"no","yes","cellular",10,"jul",542,1,-1,0,"unknown","no","0","46-64","401-600","Q3"
58,"retired","married","primary","no",1987,"no","no","telephone",14,"jul",185,4,-1,0,"unknown","no","0","46-64","<200","Q3"
44,"blue-collar","married","secondary","no",788,"yes","no","cellular",17,"apr",392,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
57,"technician","married","secondary","no",6164,"no","no","cellular",19,"nov",161,2,-1,0,"unknown","no","0","46-64","<200","Q4"
36,"admin.","married","secondary","no",0,"yes","yes","cellular",9,"feb",101,2,-1,0,"unknown","no","0","31-45","<200","Q1"
39,"entrepreneur","married","tertiary","no",2,"yes","no","cellular",17,"nov",180,1,-1,0,"unknown","no","0","31-45","<200","Q4"
47,"management","married","tertiary","no",1890,"no","no","cellular",8,"jul",161,1,-1,0,"unknown","no","0","46-64","<200","Q3"
35,"unemployed","married","secondary","no",978,"no","no","cellular",29,"dec",1370,3,209,3,"success","yes","1","31-45",">1000","Q1"
33,"housemaid","married","primary","no",212,"yes","no","cellular",11,"jul",260,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
54,"management","divorced","tertiary","no",1295,"yes","no","cellular",21,"jul",179,10,-1,0,"unknown","no","0","46-64","<200","Q3"
46,"entrepreneur","single","tertiary","no",1410,"yes","no","cellular",19,"nov",93,1,189,8,"failure","no","0","46-64","<200","Q4"
31,"management","single","tertiary","no",1130,"yes","no","cellular",17,"apr",224,3,74,4,"failure","no","0","31-45","201-400","Q2"
38,"management","single","tertiary","no",11971,"yes","no","unknown",17,"nov",609,2,101,3,"failure","no","0","31-45","601-800","Q4"
31,"technician","married","secondary","no",119,"yes","no","cellular",4,"feb",380,1,-1,0,"unknown","no","0","31-45","201-400","Q1"
29,"technician","married","tertiary","no",858,"yes","no","cellular",12,"jun",234,7,330,1,"failure","no","0","20-30","201-400","Q3"
49,"housemaid","married","tertiary","no",443,"no","no","cellular",8,"aug",27,6,-1,0,"unknown","no","0","46-64","<200","Q3"
40,"housemaid","married","primary","no",1832,"no","no","cellular",6,"feb",213,4,-1,0,"unknown","no","0","31-45","201-400","Q1"
33,"blue-collar","married","secondary","no",139,"yes","yes","cellular",18,"may",732,2,291,5,"failure","yes","1","31-45","601-800","Q2"
42,"blue-collar","married","primary","no",2111,"yes","no","cellular",7,"may",86,2,-1,0,"unknown","no","0","31-45","<200","Q2"
49,"technician","married","secondary","yes",-1680,"yes","yes","unknown",27,"jun",92,4,-1,0,"unknown","no","0","46-64","<200","Q3"
43,"unknown","single","tertiary","no",2731,"no","no","cellular",21,"nov",11,7,-1,0,"unknown","no","0","31-45","<200","Q4"
26,"management","single","tertiary","no",350,"no","no","cellular",8,"jul",367,1,-1,0,"unknown","no","0","20-30","201-400","Q3"
28,"admin.","married","secondary","no",934,"yes","no","unknown",4,"jul",53,2,-1,0,"unknown","no","0","20-30","<200","Q3"
53,"retired","married","secondary","no",665,"yes","no","cellular",22,"apr",371,2,-1,0,"unknown","yes","1","46-64","201-400","Q2"
44,"entrepreneur","single","tertiary","no",1136,"yes","yes","cellular",3,"apr",345,2,249,7,"other","no","0","31-45","201-400","Q2"
34,"technician","single","tertiary","no",9851,"yes","no","cellular",20,"nov",128,5,-1,0,"unknown","no","0","31-45","<200","Q4"
31,"technician","single","tertiary","no",614,"no","no","cellular",11,"aug",72,4,-1,0,"unknown","no","0","31-45","<200","Q3"
51,"entrepreneur","married","tertiary","no",3921,"yes","no","cellular",5,"may",168,1,-1,0,"unknown","no","0","46-64","<200","Q2"
50,"management","divorced","tertiary","no",356,"no","no","cellular",8,"may",198,2,358,5,"other","no","0","46-64","<200","Q2"
55,"management","married","tertiary","no",0,"yes","no","unknown",14,"may",159,2,-1,0,"unknown","no","0","46-64","<200","Q2"
34,"management","married","tertiary","no",133,"yes","no","unknown",8,"may",65,1,-1,0,"unknown","no","0","31-45","<200","Q2"
48,"unemployed","married","tertiary","no",-471,"yes","no","unknown",19,"may",668,7,-1,0,"unknown","no","0","46-64","601-800","Q2"
59,"blue-collar","married","secondary","no",0,"yes","no","unknown",5,"may",226,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
34,"housemaid","married","tertiary","no",0,"no","no","cellular",26,"may",141,1,188,1,"failure","no","0","31-45","<200","Q2"
47,"self-employed","married","tertiary","no",4543,"yes","no","unknown",14,"may",162,1,-1,0,"unknown","no","0","46-64","<200","Q2"
47,"technician","married","secondary","no",65,"no","no","cellular",28,"aug",118,8,-1,0,"unknown","no","0","46-64","<200","Q3"
36,"blue-collar","married","secondary","no",141,"yes","no","unknown",23,"may",106,3,-1,0,"unknown","no","0","31-45","<200","Q2"
27,"services","single","secondary","no",201,"yes","no","unknown",4,"jun",172,2,-1,0,"unknown","no","0","20-30","<200","Q3"
59,"housemaid","divorced","primary","no",195,"no","no","unknown",5,"may",366,2,-1,0,"unknown","no","0","46-64","201-400","Q2"
30,"services","married","secondary","no",1743,"yes","no","cellular",5,"feb",192,4,-1,0,"unknown","no","0","20-30","<200","Q1"
43,"blue-collar","married","unknown","yes",-715,"yes","no","unknown",30,"may",67,3,-1,0,"unknown","no","0","31-45","<200","Q2"
41,"management","married","unknown","no",2457,"yes","no","unknown",9,"may",285,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
35,"admin.","married","secondary","no",0,"no","no","unknown",7,"may",326,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
44,"management","married","unknown","no",415,"yes","no","telephone",14,"may",7,7,-1,0,"unknown","no","0","31-45","<200","Q2"
37,"management","single","tertiary","no",102,"yes","no","cellular",21,"aug",101,2,-1,0,"unknown","no","0","31-45","<200","Q3"
49,"technician","married","secondary","no",4667,"yes","no","unknown",19,"may",130,2,-1,0,"unknown","no","0","46-64","<200","Q2"
43,"management","married","tertiary","no",348,"no","yes","cellular",15,"jul",88,3,-1,0,"unknown","no","0","31-45","<200","Q3"
31,"services","married","secondary","no",132,"no","no","cellular",7,"jul",148,1,152,1,"other","no","0","31-45","<200","Q3"
25,"admin.","single","secondary","no",4590,"yes","no","unknown",28,"may",199,2,-1,0,"unknown","no","0","20-30","<200","Q2"
35,"technician","married","secondary","no",700,"yes","no","unknown",23,"may",240,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
34,"technician","married","secondary","no",0,"yes","no","cellular",29,"aug",116,4,-1,0,"unknown","no","0","31-45","<200","Q3"
31,"technician","married","secondary","no",0,"yes","yes","cellular",28,"jan",71,1,223,9,"other","no","0","31-45","<200","Q1"
33,"services","married","secondary","no",4789,"yes","yes","cellular",11,"may",220,1,339,4,"failure","no","0","31-45","201-400","Q2"
41,"technician","divorced","secondary","no",0,"yes","no","cellular",17,"nov",386,2,-1,0,"unknown","no","0","31-45","201-400","Q4"
55,"blue-collar","married","primary","no",3873,"no","no","telephone",21,"apr",222,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
44,"technician","single","secondary","no",244,"yes","no","cellular",12,"aug",1735,4,-1,0,"unknown","yes","1","31-45",">1000","Q3"
38,"technician","married","secondary","no",0,"no","no","cellular",28,"aug",82,4,-1,0,"unknown","no","0","31-45","<200","Q3"
33,"blue-collar","single","primary","no",92,"yes","no","unknown",9,"may",127,1,-1,0,"unknown","no","0","31-45","<200","Q2"
42,"management","divorced","tertiary","no",16,"no","no","cellular",19,"nov",140,3,-1,0,"unknown","no","0","31-45","<200","Q4"
36,"technician","married","tertiary","no",167,"yes","no","cellular",28,"jan",57,1,-1,0,"unknown","no","0","31-45","<200","Q1"
32,"blue-collar","married","secondary","no",101,"yes","no","unknown",19,"may",191,4,-1,0,"unknown","no","0","31-45","<200","Q2"
53,"entrepreneur","married","unknown","no",7,"no","no","cellular",20,"nov",68,1,-1,0,"unknown","no","0","46-64","<200","Q4"
49,"blue-collar","married","secondary","no",2039,"yes","no","cellular",18,"nov",283,2,-1,0,"unknown","no","0","46-64","201-400","Q4"
29,"technician","single","tertiary","no",828,"yes","no","cellular",16,"apr",215,3,321,3,"other","no","0","20-30","201-400","Q2"
39,"housemaid","married","primary","no",267,"no","no","unknown",9,"jun",1151,5,-1,0,"unknown","no","0","31-45",">1000","Q3"
35,"admin.","single","tertiary","no",62,"no","yes","cellular",30,"apr",67,1,-1,0,"unknown","no","0","31-45","<200","Q2"
41,"technician","married","secondary","no",2125,"yes","yes","cellular",21,"nov",285,3,116,4,"failure","no","0","31-45","201-400","Q4"
42,"housemaid","married","primary","no",145,"no","no","cellular",20,"aug",252,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
